0.878333,B
0.911667,P
0.945000,B
0.978333,B
1.011667,B
1.045000,P
1.078333,B
1.111667,B
1.145000,B
1.178333,P
1.211667,B
1.245000,B
1.278333,B
1.311667,P
1.345000,B
1.378333,B
1.411667,B
1.445000,P
1.478333,B
1.511667,B
1.545000,B
1.578333,P
1.611667,B
1.645000,B
1.678333,B
1.711667,P
1.745000,B
1.778333,B
1.811667,B
1.845000,P
